ticker,sbi_link,name,abstract,market,expense_ratio,factsheet_link,issuer,nisa_invest_flag
QQQJ,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=QQQJ,インベスコ　NASDAQ 100 ETF,NASDAQネクスト・ジェネレーション100インデックス（金融を除くNASDAQ上場銘柄のうちNASDAQ-100インデックス以外の時価総額上位100銘柄で構成）を対象とするETF。同信託の投資目的は同指数の価格・利回り実績に連動する投資成果を目指す。,NASDAQ,0.15%,https://www.invesco.com/us-rest/contentdetail?contentId=1d4d8e58e0737710VgnVCM1000006e36b50aRCRD&dnsName=us,インベスコ・パワーシェアーズ・キャピタル・マネジメント LLC,〇
QQQM,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=QQQM,インベスコ　NASDAQ 100 ETF,NASDAQ-100インデックス（金融を除くNASDAQ上場銘柄のうち時価総額上位100銘柄で構成）を対象とするETF。同ETFの投資目的は同指数の価格・利回り実績に連動する投資成果を目指す。,NASDAQ,0.15%,https://www.invesco.com/us-rest/contentdetail?contentId=5b4d8e58e0737710VgnVCM1000006e36b50aRCRD&dnsName=us,インベスコ・パワーシェアーズ・キャピタル・マネジメント LLC,〇
QQQS,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=QQQS,インベスコ　NASDAQ フューチャー200 ETF,NASDAQイノベーターズ・コンプリーション・キャップ・インデックス（金融を除くナスダック上場銘柄のうちNASDAQ-100インデックスとNASDAQネクスト・ジェネレーション100インデックス採用銘柄を除く、特許価値が最も高い小型株約200銘柄で構成）を対象とするETF。同信託の投資目的は同指数の価格・利回り実績に連動する投資成果を目指す。,NASDAQ,0.20%,https://www.invesco.com/us-rest/contentdetail?contentId=0467c30b-aa9d-4449-81c9-14c422e2ae97&dnsName=us,インベスコ・パワーシェアーズ・キャピタル・マネジメント LLC,〇
QRMI,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=QRMI,グローバルＸ NASDAQ 100・リスク管理・インカム ETF,"連動指数はNasdaq-100
マンスリー・ネット・クレジット・カラー・95-100・インデックス。カバード・コール・ファンドのインカム特性を投資家に提供しつつ、プロテクティブ・プットにより市場の大幅な下落リスクを軽減することを目指します。",NASDAQ,0.60%,https://globalxetfs.co.jp/content/files/QRMI-factsheet_J.pdf,グローバルエックス・マネジメント,
QTEC,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=QTEC,FT NDAQ100 テクノロジーセクター指数 ETF,NASDAQ 100テクノロジー・セクター指数への連動を目指す。2006年4月から運用開始。NASDAQ100のうち、テクノロジー・セクターの銘柄にイコールウェイトで投資する。,NASDAQ,0.57%,https://www.firsttrust-teneo.jp/PDF/qreports/QTEC_Factsheet.pdf,ファーストトラスト,〇
QYLD,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=QYLD,グローバルX NASDAQ100・カバード・コール ETF,CBOE NASDAQ-100R・バイライト・V2・インデックスに連動する投資成果を目指します。,NASDAQ,0.60%,https://globalxetfs.co.jp/content/files/QYLD-factsheet_J.pdf,グローバルエックス・マネジメント,
QYLG,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=QYLG,グローバルＸ NASDAQ100 ｶﾊﾞｰﾄﾞ ｺｰﾙ 50 ETF,CBOE Nasdaq 100 ハーフ・バイライト V2 インデックスに連動する運用実績を目指す。,NASDAQ,0.60%,https://globalxetfs.co.jp/content/files/QYLG-factsheet_J.pdf,グローバルエックス・マネジメント,
RDVY,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RDVY,FT 増配アチーバーズ ETF,米国上場の増配・増益傾向にある銘柄を厳選して５０社に投資します。,NASDAQ,0.49%,https://www.firsttrust-teneo.jp/PDF/qreports/RDVY_Factsheet.pdf,ファーストトラスト,〇
REMX,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=REMX,ヴァンエック ベクトル レアアース/戦略的金属ETF,レアアース/戦略的金属ETFは、ヴァンエック・べクトル・レアアース/戦略的金属インデックスの価格と利回り（手数料や経費控除前）にできるだけ連動する運用実績を目指します。このインデックスは、ルールベースの修正時価総額加重型、浮動株調整インデックスで、主にレアアース/戦略的金属の採鉱、精製および生産に関連したさまざまな活動に主に従事する上場企業の全体的なパフォーマンスに連動する方法を投資家に提供するものです。レアアースや戦略的金属は、通常、貴金属や卑金属の生産時に副産物または二次金属として採掘される工業用金属です。現在、周期表の約49の元素が特定のレアアース金属を含むマイナーメタルとされています。,NYSE Arca,0.54%,https://www.vaneck.com/us/en/investments/rare-earth-strategic-metals-etf-remx-fact-sheet.pdf,ヴァン・エック・グローバル,〇
RLY,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RLY,SPDR SSGA マルチ アセット リアル リターン ETF,株式を上回るリターンを目指し、コモディティ、不動産、米国物価連動国債(TIPS)などに投資する。,NYSE Arca,0.50%,https://www.ssga.com/library-content/products/factsheets/etfs/us/factsheet-us-en-rly.pdf,SSGA ファンズ・マネジメント・インク,〇
RNRG,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RNRG,Global X 再生可能エネルギーETF,ベンチマーク指数（Indxx Renewable Energy Producers Index）に連動した成果を目指す。,NASDAQ,0.66%,https://globalxetfs.co.jp/content/files/RNRG-factsheet_J.pdf,グローバルエックス・マネジメント,〇
ROBO,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=ROBO,ストックス・グローバル・ロボティクス&オートメーション・インデックス,ストックス・グローバル・ロボティクス&オートメーション・インデックスに連動する投資成果を目指す。米国に本拠を置くIT・製造企業株を主に保有し、ロボットやオートメーション関連業界における企業のパフォーマンスに連動しているETF。,NYSE Arca,0.95%,https://f.hubspotusercontent40.net/hubfs/7764048/Factsheets/ETF/ROBO%20Global%20Robotics%20and%20Automation%20ETF%20Factsheet.pdf,ロボ・グローバル,〇
ROBT,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=ROBT,FT ナスダック AI & ロボティックス ETF,Nasdaq CTA Artificial Intelligence and Robotics指数への連動を目指す。コンシューマー・テクノロジー・アソシエーション（CTA）が定義する人工知能（AI）及びロボット工学のEnablers(実現企業）、Engagers（関連企業）、Enhancers（支援企業）に分類し、それぞれの項目への関与度合をランク付けし、各項目毎に上位30社にイコールウェイトで投資する。合計ウェイトは、Enabler60％、Engagers25%、Enhancers15%となるように調整する。,NASDAQ,0.65%,https://www.firsttrust-teneo.jp/PDF/qreports/ROBT_Factsheet.pdf,ファーストトラスト,〇
RSP,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RSP,インベスコ　S&P 500 等ウェイト ETF,S&P 500®イコール・ウェイト・インデックス。S&P500採用の500銘柄を均等ウェイト加重する指数。四半期ごとにリバランスを行う。,NYSE Arca,0.20%,https://www.invesco.com/us-rest/contentdetail?contentId=e3fc7c23dbd92610VgnVCM1000006e36b50aRCRD&dnsName=us,インベスコ・パワーシェアーズ・キャピタル・マネジメント LLC,〇
RTH,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RTH,ヴァンエック ベクトル小売ETF,ヴァンエック ベクトル米国上場小売25指数にできるだけ連動する投資成果をあげることを目標とする。,NASDAQ,0.35%,https://www.vaneck.com/us/en/investments/retail-etf-rth-fact-sheet.pdf,ヴァン・エック・グローバル,〇
RWR,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RWR,SPDR ダウ ジョーンズREIT ETF,ダウ・ジョーンズU.S.セレクトREIT指数の価格と利回りに、経費控除前で、連動する投資成果を上げることを目標とします。,NYSE Arca,0.25%,https://www.ssga.com/library-content/products/factsheets/etfs/us/factsheet-us-en-rwr.pdf,SSGA ファンズ・マネジメント・インク,〇
RWX,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RWX,SPDR ダウ ジョーンズ インターナショナル リアル エステートETF,ダウ・ジョーンズ・グローバル（除く米国）セレクト・リアル・エステート・セキュリティーズ指数の価格と利回りに、経費控除前で、連動する投資成果を上げることを目標とします。,NYSE Arca,0.59%,https://www.ssga.com/library-content/products/factsheets/etfs/us/factsheet-us-en-rwx.pdf,SSGA ファンズ・マネジメント・インク,〇
RXI,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RXI,iシェアーズ グローバル一般消費財 ETF,"iシェアーズ S&P
グローバル一般消費財セクター・インデックス・ファンドは、スタンダード・アンド・プアーズが一般消費財セクターにおいて重要なポジションにあると判断し、S&P グローバル1200一般消費財セクター
キャップド指数によって代表される諸企業の株価、および利回り実績と同等水準の投資成果（報酬および経費控除前）を目指しています。当インデックスは、スタンダード・アンド・プアーズ・グローバル1200インデックスのサブセット指数です。",NYSE Arca,0.41%,http://jp.ishares.com/documents/ja/factsheet-ja/us/rxi-ishares-sp-global-consumer-discretionary-sector-index-fund.pdf,ブラックロック･ファンド・アドバイザーズ,〇
RYLD,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=RYLD,グローバルＸ Russell 2000・カバード・コール ETF,カバード・コール戦略で利益を生み出そうとするもので、Russell 2000インデックス構成銘柄へのエクスポージャーを購入し、同指数を対象としたコール・オプションを売却する,NYSE Arca,0.60%,https://globalxetfs.co.jp/content/files/RYLD-factsheet_J.pdf,グローバルエックス・マネジメント,
SDIV,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=SDIV,グローバルX スーパーディビィデンド-世界株式 ETF,ソラクティブ・グローバル・スーパーディビィデンドRインデックスに連動する投資成果を目指します。,NYSE Arca,0.58%,https://globalxetfs.co.jp/content/files/SDIV-factsheet-JPN-1.pdf,グローバルエックス・マネジメント,
SDOW,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=SDOW,プロシェア　ウルトラプロ　ショート　ダウ30,ダウ・ジョーンズ30指数（NYダウ）の日次変動率の反対方向の3倍に連動する投資成果を目指す。,NYSE Arca,0.95%,https://www.proshares.com/globalassets/proshares/fact-sheet/prosharesfactsheetsdow.pdf,プロシェアーズ,
SDVY,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=SDVY,FT 中小型増配アチーバーズ ETF,Nasdaq US Small Mid Cap Rising Dividend Achievers? Indexへの連動を目指す。本指数は、中型株・小型株のうち、直近12カ月の配当金が３年前、５年前と比較して上回っており、将来に向けて配当を出し続ける能力がある銘柄を抽出。5年間の配当金の増加、配当利回り、配当性向でランク付けし、抽出した100社にイコールウェイトで投資する。,NASDAQ,0.60%,https://www.firsttrust-teneo.jp/PDF/qreports/SDVY_Factsheet.pdf,ファーストトラスト,〇
SDY,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=SDY,SPDR S&P 米国高配当株式ETF,S&P ハイ・イールド・ディビデンド・アリストクラッツTM指数に、経費控除前で、連動する投資成果を上げることを目標とします。,NYSE Arca,0.35%,https://www.ssga.com/library-content/products/factsheets/etfs/us/factsheet-us-en-sdy.pdf,SSGA ファンズ・マネジメント・インク,〇
SH,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=SH,プロシェア　ショートS&P500,S&P500指数の反対方向の日次変動率に連動する投資成果を目指す。,NYSE Arca,0.89%,https://www.proshares.com/globalassets/proshares/fact-sheet/prosharesfactsheetsh.pdf,プロシェアーズ,
SHE,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=US&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=SHE,SPDR SSGA ジェンダー ダイバーシティ インデックス ETF,SSGA ジェンダー・ダイバーシティ指数の経費控除前のトータルリターンに概ね連動する投資成果を上げることを目標としている,NYSE Arca,0.20%,https://www.ssga.com/library-content/products/factsheets/etfs/us/factsheet-us-en-she.pdf,SSGA ファンズ・マネジメント・インク,〇
SHV,https://www.sbisec.co.jp/ETGate/?OutSide=on&_ControlID=WPLETsmR001Control&_DataStoreID=DSWPLETsmR001Control&sw_page=Foreign&sw_param1=&sw_param2=PRICE&sw_param3=US_NASDAQ&sw_param4=SHV,iシェアーズ 米国短期国債 ETF,ICE短期米国債指数に連動する。同インデックスは残存期間1〜12ヶ月の米国財務省の公的債務のパフォーマンスを測る指標で、発行残高（額面ベース）が2億5000万ドル以上で、米ドル建て非転換確定利付証券である米国財務省証券を組み入れている。,NASDAQ,0.15%,http://jp.ishares.com/documents/ja/factsheet-ja/us/shv-ishares-barclays-short-treasury-bond-fund.pdf,ブラックロック･ファンド・アドバイザーズ,
